tick,wind,sun,s2,s3,s4,s6,s7,s8,s9,sB,sC,sD,sE,sF,sG,sH,sI,sJ,sK,sM,sN,sO,a1,a2,a3,a4,a5,a6,a7,a8,a9,aA,aB,aC,aD,aE,aF,aG
59,0.5177018900250551,0.2610957351358931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,-6.1289995301914035e-2,0.8938269905998737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,-1.550163626260237e-2,1.154616018822309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,-0.10842312991212012,2.504137306065224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1.0219479418341182,2.847344316262341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2.929605078283388,2.9257954178644576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2.685700374527869,3.8973415289988766,0.0,0.0,0.0,0.1171875,5.859375e-2,0.4248046875,5.859375e-2,0.0,0.2490234375,0.3662109375,0.17578125,0.0,0.0,0.2490234375,0.556640625,5.859375e-2,0.0,0.498046875,0.4248046875,0.2490234375,0.0,1.7462298274040222e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2.8574833952943677,3.9996633663972534,0.0,0.0,0.0,0.322265625,0.3076171875,0.615234375,0.2490234375,0.0,0.4248046875,0.556640625,0.3662109375,0.0,5.859375e-2,0.439453125,0.732421875,0.2490234375,0.0,0.7470703125,0.6884765625,0.4248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,3.604792363041077,5.402088420622743,0.9814453125,1.435546875,1.494140625,1.6845703125,1.7431640625,2.1240234375,1.69921875,1.1865234375,1.8017578125,2.0654296875,1.8017578125,1.3037109375,1.3623046875,1.81640625,2.2265625,1.69921875,0.99609375,2.1826171875,2.1826171875,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,3.6090629037102326,6.135588246515022,1.8017578125,2.314453125,2.2998046875,2.40234375,2.548828125,2.9443359375,2.4609375,1.875,2.6220703125,2.8857421875,2.6220703125,1.9921875,2.05078125,2.63671875,3.10546875,2.51953125,1.6845703125,2.98828125,3.0029296875,2.75390625,8.940696716308594e-4,2.1827872842550278e-4,0.0,1.7462298274040222e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,6.09867022751213,6.5353662099507615,2.2265625,2.75390625,2.7392578125,2.7978515625,2.98828125,3.3837890625,2.900390625,2.1826171875,2.98828125,3.2666015625,2.98828125,2.373046875,2.431640625,3.076171875,3.544921875,2.9736328125,2.0068359375,3.369140625,3.4423828125,3.134765625,1.1977390386164188e-2,1.3969838619232178e-2,0.0,4.71482053399086e-5,0.0,0.0,1.1175870895385742e-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,6.405799960123728,7.750414694092033,3.3544921875,3.9404296875,3.92578125,3.9111328125,4.1748046875,4.6435546875,4.04296875,3.193359375,4.1162109375,4.4677734375,4.1162109375,3.427734375,3.427734375,4.21875,4.7900390625,4.1015625,3.0615234375,4.5556640625,4.7021484375,4.3212890625,0.457763671875,0.7076142355799675,1.7462298274040222e-6,0.2599734580144286,3.0174851417541504e-3,0.0,0.1035846071317792,1.3969838619232178e-2,3.0174851417541504e-3,5.989568307995796e-4,0.0,1.2730015441775322e-3,0.0,4.71482053399086e-5,3.771856427192688e-4,1.7462298274040222e-6
71,6.8016750443378715,9.358027004122112,4.8486328125,5.5810546875,5.4931640625,5.3466796875,5.68359375,6.2109375,5.56640625,4.51171875,5.625,5.9765625,5.625,4.8046875,4.8046875,5.7275390625,6.3427734375,5.625,4.3798828125,6.123046875,6.328125,5.888671875,1.3597682118415833,2.453327178955078,0.0,1.3159081572666764,3.8333237171173096e-2,0.0,0.5736522143706679,0.1388374948874116,1.859385520219803e-2,1.859385520219803e-2,0.0,1.859385520219803e-2,0.0,3.0174851417541504e-3,5.893525667488575e-3,5.989568307995796e-4
72,7.399611353439262,9.26915251736991,4.658203125,5.390625,5.302734375,5.1416015625,5.4931640625,6.0205078125,5.3759765625,4.3212890625,5.4345703125,5.7861328125,5.4931640625,4.6875,4.6142578125,5.537109375,6.15234375,5.4345703125,4.2041015625,5.9326171875,6.1376953125,5.6982421875,1.7462298274040222,3.748612361960113,1.7462298274040222e-6,2.453327178955078,8.147209882736206e-2,0.0,0.8940696716308594,0.3233895404264331,1.1977390386164188e-2,9.581912308931351e-2,1.3969838619232178e-5,8.845177944749594e-2,0.0,1.1977390386164188e-2,1.3969838619232178e-2,3.771856427192688e-4
73,8.994061265363415,10.527715154849622,5.9619140625,6.708984375,6.62109375,6.3134765625,6.8115234375,7.3388671875,6.6943359375,5.44921875,6.6796875,7.119140625,6.73828125,5.80078125,5.7421875,6.85546875,7.529296875,6.767578125,5.33203125,7.236328125,7.4560546875,7.0166015625,3.170887939631939,7.987772114574909,1.1175870895385742e-4,4.895068123005331,0.15912519302219152,2.3242319002747536e-3,2.1997466683387756,0.5736522143706679,8.147209882736206e-2,0.27496833354234695,5.989568307995796e-4,0.24553388357162476,1.7462298274040222e-6,4.25887992605567e-2,5.2021932788193226e-2,1.3969838619232178e-2
74,7.218958193942276,11.733402365547795,7.03125,7.8955078125,7.67578125,7.3681640625,7.9248046875,8.466796875,7.7783203125,6.328125,7.7490234375,8.2470703125,7.8076171875,6.8115234375,6.73828125,7.8662109375,8.642578125,7.8369140625,6.26953125,8.3056640625,8.6572265625,8.14453125,6.012183730490506,11.603124439716339,0.3233895404264331,10.701746796257794,0.7972115417942405,1.3969838619232178e-2,5.66091388463974,1.2730015441775322,0.24553388357162476,0.5989568307995796,7.152557373046875e-3,0.7665529847145081,3.836466930806637e-3,5.2021932788193226e-2,0.1388374948874116,4.71482053399086e-2
75,8.896296192008867,12.238840241076371,7.3974609375,8.2177734375,8.056640625,7.6904296875,8.2470703125,8.84765625,8.1005859375,6.650390625,8.056640625,8.5693359375,8.173828125,7.119140625,6.9873046875,8.2470703125,9.0234375,8.2177734375,6.5771484375,8.6865234375,9.0234375,8.466796875,3.9256835589185357,10.701746796257794,0.2905289875343442,9.52005386352539,0.7972115417942405,1.0184012353420258e-2,4.108244902454317,1.2310378951951861,0.1388374948874116,0.6517767906188965,7.152557373046875e-3,0.7076142355799675,1.7462298274040222e-3,7.486960384994745e-2,0.12035190593451262,3.0691735446453094e-2
76,8.696603243000474,12.737338925518413,7.8955078125,8.7744140625,8.61328125,8.14453125,8.7451171875,9.345703125,8.5986328125,7.08984375,8.61328125,9.0673828125,8.6865234375,7.55859375,7.5,8.759765625,9.521484375,8.73046875,7.08984375,9.1845703125,9.5361328125,9.0234375,6.1324238777160645,12.553745764307678,0.4161754623055458,13.350578374229372,0.7665529847145081,3.836466930806637e-3,6.757722585462034,1.6943650553002954,0.2599734580144286,1.4503905549645424,1.859385520219803e-2,0.9628152474761009,2.3242319002747536e-3,0.19311904907226563,0.3586389357224107,5.2021932788193226e-2
77,10.514363809881186,12.311104950313089,7.529296875,8.408203125,8.2470703125,7.822265625,8.4375,9.0234375,8.291015625,6.8408203125,8.2470703125,8.759765625,8.3056640625,7.236328125,7.177734375,8.4375,9.19921875,8.349609375,6.767578125,8.8623046875,9.1552734375,8.6572265625,8.885599672794342,12.553745764307678,0.5020340904593468,15.0,0.7665529847145081,8.579227142035961e-3,10.701746796257794,2.2614182671532035,0.3586389357224107,2.3881980450823903,3.8333237171173096e-2,1.3159081572666764,8.579227142035961e-3,0.19311904907226563,0.7366907084360719,6.863381713628769e-2
78,11.028814297073327,12.679367936628113,7.705078125,8.583984375,8.4375,8.0126953125,8.61328125,9.2138671875,8.466796875,6.9580078125,8.4375,8.935546875,8.49609375,7.4267578125,7.3095703125,8.6279296875,9.3896484375,8.5400390625,6.8994140625,9.052734375,9.345703125,8.84765625,15.0,15.0,1.7462298274040222,15.0,1.964271068572998,6.863381713628769e-2,15.0,3.9256835589185357,0.8286768570542336,4.2016105726361275,0.12035190593451262,2.1997466683387756,4.25887992605567e-2,0.4161754623055458,1.2730015441775322,0.19311904907226563
79,9.580541130089438,12.495658216515793,7.529296875,8.408203125,8.2470703125,7.822265625,8.4375,9.0234375,8.291015625,6.8408203125,8.2470703125,8.759765625,8.3056640625,7.236328125,7.177734375,8.4375,9.19921875,8.349609375,6.708984375,8.8623046875,9.1552734375,8.6572265625,15.0,15.0,2.079787664115429,15.0,3.2495014602318406,8.845177944749594e-2,15.0,5.323599907569587,1.2730015441775322,4.490173305384815,7.486960384994745e-2,2.453327178955078,0.11175870895385742,0.5252013215795159,1.3597682118415833,0.457763671875
80,11.10226001700265,13.292436729686818,8.203125,9.1552734375,8.935546875,8.466796875,9.111328125,9.7265625,8.9794921875,7.3974609375,8.935546875,9.4482421875,8.994140625,7.8662109375,7.7490234375,9.1259765625,9.8876953125,9.0380859375,7.3388671875,9.55078125,9.90234375,9.345703125,15.0,15.0,0.9984715143218637,15.0,3.748612361960113,3.8333237171173096e-2,15.0,3.410605131648481,1.3597682118415833,3.2495014602318406,5.7220458984375e-2,2.3881980450823903,4.71482053399086e-2,0.5020340904593468,1.1900067329406738,0.43663952965289354
81,10.041773715200586,12.789135110885786,7.8369140625,8.7744140625,8.61328125,8.14453125,8.7451171875,9.345703125,8.5986328125,7.08984375,8.5546875,9.0673828125,8.6865234375,7.55859375,7.5,8.759765625,9.521484375,8.73046875,7.0166015625,9.1845703125,9.5361328125,9.0234375,15.0,15.0,2.2614182671532035,15.0,4.296380211599171,4.25887992605567e-2,15.0,5.66091388463974,1.544952392578125,4.296380211599171,2.7284841053187847e-2,2.6557972887530923,5.7220458984375e-2,0.5490705370903015,1.3159081572666764,0.5252013215795159
82,10.627340640108203,12.076963730401781,7.1484375,8.02734375,7.8662109375,7.5,8.056640625,8.6572265625,7.91015625,6.5185546875,7.9248046875,8.37890625,7.998046875,6.9287109375,6.8701171875,8.056640625,8.7744140625,8.02734375,6.4599609375,8.49609375,8.7744140625,8.2763671875,15.0,15.0,1.8531130626797676,15.0,2.2614182671532035,1.1977390386164188e-2,15.0,5.106337484903634,1.2730015441775322,3.3294036984443665,3.0691735446453094e-2,2.1392066264525056,4.25887992605567e-2,0.5490705370903015,1.1498975800350308,0.3771856427192688
83,11.303165325817716,11.137616609470099,6.4599609375,7.2802734375,7.119140625,6.8408203125,7.3095703125,7.8955078125,7.20703125,5.888671875,7.177734375,7.67578125,7.236328125,6.298828125,6.240234375,7.3681640625,8.02734375,7.265625,5.830078125,7.7490234375,8.02734375,7.587890625,15.0,15.0,2.8691114857792854,15.0,2.1392066264525056,4.25887992605567e-2,15.0,5.434504710137844,1.4503905549645424,3.836466930806637,3.437104169279337e-2,2.1997466683387756,6.863381713628769e-2,0.7366907084360719,1.5937368152663112,0.3586389357224107
84,8.72009540658728,10.302623594405004,5.7861328125,6.5185546875,6.4306640625,6.123046875,6.62109375,7.1484375,6.4453125,5.2587890625,6.4892578125,6.9287109375,6.5625,5.625,5.5517578125,6.6064453125,7.2802734375,6.5771484375,5.2001953125,7.060546875,7.2802734375,6.8408203125,15.0,15.0,2.1997466683387756,15.0,1.6943650553002954,0.1035846071317792,15.0,5.893525667488575,1.7991423374041915,4.016272723674774,3.0691735446453094e-2,2.7967843925580382,0.11175870895385742,0.6517767906188965,1.1106999590992928,0.457763671875
85,7.9468150256707775,9.317707877645637,4.8486328125,5.5810546875,5.4931640625,5.2734375,5.68359375,6.2109375,5.56640625,4.51171875,5.625,5.9765625,5.625,4.8046875,4.74609375,5.7275390625,6.3427734375,5.625,4.3798828125,6.123046875,6.328125,5.888671875,10.878145694732666,15.0,0.7076142355799675,15.0,1.1498975800350308,7.486960384994745e-2,14.393138699233532,3.748612361960113,1.0349974036216736,2.453327178955078,1.859385520219803e-2,1.544952392578125,7.486960384994745e-2,0.39636099245399237,0.5989568307995796,0.21827872842550278
86,8.32102749882873,8.54798648529227,4.1015625,4.7607421875,4.6875,4.62890625,4.9365234375,5.390625,4.8046875,3.8232421875,4.86328125,5.2294921875,4.86328125,4.1162109375,4.1162109375,4.9658203125,5.537109375,4.86328125,3.69140625,5.361328125,5.5224609375,5.1416015625,6.887675262987614,15.0,0.4161754623055458,11.603124439716339,0.457763671875,6.275426130741835e-2,7.987772114574909,1.964271068572998,0.8609594078734517,1.1498975800350308,1.1977390386164188e-2,0.8940696716308594,1.859385520219803e-2,0.1812988193705678,0.23163913283497095,0.2054421929642558
87,7.4395429478290644,7.781383390243162,3.3544921875,3.9404296875,3.92578125,3.9111328125,4.1162109375,4.5703125,4.04296875,3.193359375,4.1162109375,4.4677734375,4.1162109375,3.427734375,3.427734375,4.21875,4.716796875,4.1015625,3.0615234375,4.5556640625,4.7021484375,4.3212890625,7.019283366389573,15.0,0.4161754623055458,7.287507760338485,0.24553388357162476,2.7284841053187847e-2,8.13300081063062,1.404592185281217,0.7665529847145081,0.5490705370903015,7.152557373046875e-3,0.6517767906188965,8.579227142035961e-3,0.1035846071317792,0.1699710264801979,0.21827872842550278
88,7.8507839969746245,7.415677684025069,2.9736328125,3.57421875,3.486328125,3.515625,3.75,4.2041015625,3.662109375,2.8857421875,3.75,4.0283203125,3.75,3.0615234375,3.1201171875,3.837890625,4.3505859375,3.720703125,2.6953125,4.1748046875,4.2626953125,3.9404296875,5.434504710137844,10.701746796257794,6.863381713628769e-2,7.152557373046875,0.1388374948874116,3.0691735446453094e-2,6.254256586544216,1.1106999590992928,0.43663952965289354,0.39636099245399237,8.940696716308594e-4,0.4795583663508296,3.0174851417541504e-3,6.275426130741835e-2,0.12035190593451262,0.11175870895385742
89,7.868981054533052,6.196432828010222,1.8017578125,2.314453125,2.2998046875,2.40234375,2.548828125,2.9443359375,2.4609375,1.875,2.6220703125,2.8271484375,2.548828125,1.9921875,2.05078125,2.63671875,3.10546875,2.51953125,1.6845703125,2.98828125,3.0029296875,2.6953125,5.214214324951172,9.358700481243432,4.71482053399086e-2,6.502741598524153,6.863381713628769e-2,1.617183443158865e-2,6.502741598524153,1.1900067329406738,0.3233895404264331,0.5490705370903015,8.940696716308594e-4,0.4161754623055458,2.3242319002747536e-3,6.275426130741835e-2,0.11175870895385742,4.71482053399086e-2
90,8.133957701776332,5.126711450400304,0.8056640625,1.2451171875,1.2451171875,1.4208984375,1.494140625,1.875,1.4501953125,0.99609375,1.552734375,1.81640625,1.552734375,1.0546875,1.11328125,1.6259765625,1.9775390625,1.4501953125,0.7470703125,1.93359375,1.93359375,1.6259765625,5.106337484903634,9.683251264505088,8.147209882736206e-2,5.323599907569587,4.71482053399086e-2,8.940696716308594e-4,7.152557373046875,1.1498975800350308,0.3586389357224107,0.6517767906188965,2.3242319002747536e-3,0.4161754623055458,2.3242319002747536e-3,6.863381713628769e-2,0.1812988193705678,5.7220458984375e-2
91,7.191393107427487,4.402370261792739,0.0,0.3662109375,0.3662109375,0.64453125,0.673828125,1.0546875,0.6298828125,0.3076171875,0.7470703125,0.99609375,0.7470703125,0.3076171875,0.4248046875,0.8056640625,1.171875,0.6298828125,5.859375e-2,1.0546875,1.0546875,0.8056640625,5.776439211331308,11.056472430936992,8.845177944749594e-2,5.434504710137844,9.581912308931351e-2,1.7462298274040222e-3,8.13300081063062,1.4971737982705235,0.4795583663508296,0.7366907084360719,4.791654646396637e-3,0.4795583663508296,1.7462298274040222e-3,7.486960384994745e-2,0.2054421929642558,6.275426130741835e-2
92,6.8513457821909585,3.98027505314497,0.0,0.0,0.0,0.322265625,0.2490234375,0.615234375,0.17578125,0.0,0.3662109375,0.556640625,0.3076171875,0.0,5.859375e-2,0.3662109375,0.732421875,0.2490234375,0.0,0.673828125,0.615234375,0.3662109375,4.999958910048008,9.358700481243432,5.2021932788193226e-2,2.8691114857792854,3.8333237171173096e-2,1.7462298274040222e-6,5.776439211331308,1.0724033927544951,0.2599734580144286,0.624994863756001,7.152557373046875e-3,0.21827872842550278,1.3969838619232178e-5,5.7220458984375e-2,0.1699710264801979,5.7220458984375e-2
93,6.786908075944857,1.346769519842009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9256835589185357,8.13300081063062,3.437104169279337e-2,1.544952392578125,5.7220458984375e-2,0.0,3.410605131648481,0.624994863756001,0.2599734580144286,0.3771856427192688,8.940696716308594e-4,0.12035190593451262,0.0,4.25887992605567e-2,0.11175870895385742,5.2021932788193226e-2
94,7.19698714467428,1.1816336777943395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3242319002747536,7.424145005643368,5.2021932788193226e-2,1.2310378951951861,0.1388374948874116,1.7462298274040222e-6,2.8691114857792854,0.5989568307995796,0.2054421929642558,0.27496833354234695,1.1175870895385742e-4,0.12035190593451262,0.0,2.4139881134033203e-2,6.275426130741835e-2,4.71482053399086e-2
95,7.208353656149672,0.5841485606417622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7256831526756287,7.152557373046875,8.845177944749594e-2,1.7991423374041915,0.2054421929642558,0.0,2.9426749097183347,0.7972115417942405,0.19311904907226563,0.1812988193705678,5.989568307995796e-4,0.14875084161758423,1.7462298274040222e-6,2.4139881134033203e-2,5.2021932788193226e-2,6.863381713628769e-2
96,6.753141404001712,0.48981762053938216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9426749097183347,7.987772114574909,4.71482053399086e-2,1.5937368152663112,0.1699710264801979,4.71482053399086e-5,4.108244902454317,0.7972115417942405,0.15912519302219152,0.27496833354234695,3.771856427192688e-4,0.14875084161758423,0.0,2.124637831002474e-2,5.7220458984375e-2,5.2021932788193226e-2
97,8.01738580454991,-0.48328108693010463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5871163234114647,7.019283366389573,4.25887992605567e-2,1.908152480609715,0.2054421929642558,1.7462298274040222e-6,3.836466930806637,0.6517767906188965,0.1388374948874116,0.19311904907226563,8.940696716308594e-4,0.14875084161758423,0.0,1.617183443158865e-2,3.0691735446453094e-2,4.71482053399086e-2
98,8.304464469985996,0.4638273078032381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.546939210034907,12.9480758914724,0.21827872842550278,4.016272723674774,0.24553388357162476,1.7462298274040222e-6,4.689708002842963,0.8940696716308594,0.1699710264801979,0.2599734580144286,1.2730015441775322e-3,0.2054421929642558,4.71482053399086e-5,4.25887992605567e-2,8.845177944749594e-2,8.845177944749594e-2
99,7.82527304824743,0.3900043984381608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.377692334353924,12.9480758914724,0.43663952965289354,6.254256586544216,0.4795583663508296,1.7462298274040222e-3,4.791654646396637,1.3597682118415833,0.1812988193705678,0.4795583663508296,4.791654646396637e-3,0.23163913283497095,2.1827872842550278e-4,4.25887992605567e-2,9.581912308931351e-2,8.845177944749594e-2
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66091388463974,11.056472430936992,0.2599734580144286,5.546939210034907,0.3771856427192688,5.989568307995796e-4,3.410605131648481,1.2310378951951861,0.15912519302219152,0.3233895404264331,3.836466930806637e-3,0.19311904907226563,1.7462298274040222e-6,3.8333237171173096e-2,7.486960384994745e-2,7.486960384994745e-2
