tick,wind,sun,s2,s3,s4,s6,s7,s8,s9,sB,sC,sD,sE,sF,sG,sH,sI,sJ,sK,sM,sN,sO,a1,a2,a3,a4,a5,a6,a7,a8,a9,aA,aB,aC,aD,aE,aF,aG
53,5.742265664209661,5.506710564012751e-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66091388463974,11.977390386164188,0.19311904907226563,2.5196297792717814,1.617183443158865e-2,1.7462298274040222e-6,7.019283366389573,1.3597682118415833,0.1699710264801979,1.0349974036216736,3.771856427192688e-4,0.1812988193705678,5.893525667488575e-3,4.25887992605567e-2,0.11175870895385742,3.437104169279337e-2
54,7.700876869626208,-0.323272139429302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.836466930806637,7.987772114574909,0.14875084161758423,1.6435375437140465,5.989568307995796e-4,1.3969838619232178e-5,4.999958910048008,0.928018125705421,0.12035190593451262,0.7076142355799675,5.989568307995796e-4,0.1035846071317792,1.1175870895385742e-4,1.859385520219803e-2,4.71482053399086e-2,3.0691735446453094e-2
55,8.038834207120388,2.8753403325679328e-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.254256586544216,9.358700481243432,0.1293746754527092,2.3242319002747536,1.7462298274040222e-3,4.71482053399086e-5,6.012183730490506,0.928018125705421,0.12035190593451262,0.8609594078734517,1.2730015441775322e-3,0.1388374948874116,5.989568307995796e-4,3.0691735446453094e-2,8.845177944749594e-2,4.25887992605567e-2
56,8.08654561119823,0.3154307254380767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.502741598524153,11.977390386164188,0.457763671875,3.662109375,1.7462298274040222e-3,0.0,7.424145005643368,1.1498975800350308,0.2054421929642558,0.6793130887672305,3.836466930806637e-3,0.24553388357162476,5.989568307995796e-4,4.71482053399086e-2,0.1293746754527092,6.275426130741835e-2
57,7.544744420020383,0.18594653030649377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.287507760338485,13.350578374229372,0.3233895404264331,4.490173305384815,3.437104169279337e-2,5.989568307995796e-4,7.562479586340487,1.4971737982705235,0.2054421929642558,0.6793130887672305,1.7462298274040222e-3,0.30666589736938477,4.791654646396637e-3,5.7220458984375e-2,0.11175870895385742,9.581912308931351e-2
58,11.023491088115868,0.32471836482720673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52005386352539,15.0,0.2905289875343442,5.434504710137844,0.2054421929642558,1.1175870895385742e-4,8.731517591513693,1.544952392578125,0.2599734580144286,0.7665529847145081,2.3242319002747536e-3,0.5736522143706679,3.836466930806637e-3,0.11175870895385742,0.2905289875343442,0.1293746754527092
59,11.494477778687965,0.2610957351358931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.2730015441775322,15.0,2.3881980450823903,5.7220458984375e-2,15.0,4.392564296722412,1.0349974036216736,3.0174851417541504,2.124637831002474e-2,2.079787664115429,4.71482053399086e-2,0.6517767906188965,1.4503905549645424,0.39636099245399237
60,11.664218514119636,0.8848509211797473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,3.4931162372231483,15.0,2.5871163234114647,0.2905289875343442,15.0,6.887675262987614,1.0349974036216736,7.287507760338485,7.486960384994745e-2,3.170887939631939,0.1293746754527092,1.1498975800350308,2.453327178955078,0.3233895404264331
61,12.249284433479488,1.17234233604783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,3.662109375,15.0,6.502741598524153,9.581912308931351e-2,15.0,7.019283366389573,0.9628152474761009,7.844282663427293,0.14875084161758423,4.5892177149653435,0.1812988193705678,0.928018125705421,2.3242319002747536,0.5020340904593468
62,13.815826132433614,2.502546887839853,0.0,0.1171875,0.17578125,0.5126953125,0.3076171875,0.615234375,0.3076171875,0.1171875,0.4248046875,0.556640625,0.4248046875,0.17578125,0.17578125,0.439453125,0.673828125,0.3076171875,0.0,0.615234375,0.498046875,0.3662109375,15.0,,4.490173305384815,,11.236737482249737,0.11175870895385742,15.0,9.358700481243432,1.964271068572998,9.199180640280247,0.19311904907226563,5.434504710137844,0.23163913283497095,1.908152480609715,3.662109375,1.2730015441775322
63,12.864814469873329,2.8552888203810256,5.859375e-2,0.3662109375,0.3662109375,0.703125,0.498046875,0.8642578125,0.498046875,0.3076171875,0.673828125,0.8056640625,0.615234375,0.3662109375,0.3662109375,0.6298828125,0.8642578125,0.498046875,5.859375e-2,0.8056640625,0.7470703125,0.615234375,,,6.887675262987614,,13.969838619232178,0.21827872842550278,,12.553745764307678,3.093552659265697,13.554920442402363,0.3407103940844536,5.546939210034907,0.6793130887672305,2.9426749097183347,5.323599907569587,1.8531130626797676
64,13.206058025188268,2.926750668270035,0.234375,0.556640625,0.615234375,0.908203125,0.7470703125,1.0546875,0.7470703125,0.498046875,0.8642578125,0.99609375,0.8056640625,0.556640625,0.556640625,0.87890625,1.11328125,0.6884765625,0.3076171875,1.0546875,0.99609375,0.8056640625,,,5.434504710137844,,7.844282663427293,0.21827872842550278,,12.359619140625,3.748612361960113,12.359619140625,0.1812988193705678,4.016272723674774,0.457763671875,2.3881980450823903,4.5892177149653435,2.021479303948581
65,13.546204932081727,3.910298896044754,1.23046875,1.6259765625,1.611328125,1.8896484375,1.7431640625,2.1240234375,1.7578125,1.376953125,1.875,2.0654296875,1.875,1.494140625,1.435546875,1.8896484375,2.16796875,1.7578125,1.1865234375,2.1240234375,2.0654296875,1.875,,,5.434504710137844,,5.214214324951172,0.2905289875343442,,11.603124439716339,4.2016105726361275,12.359619140625,0.12035190593451262,4.490173305384815,0.5252013215795159,2.079787664115429,4.2016105726361275,2.1392066264525056
66,13.787305614115686,3.990719084126225,1.23046875,1.6259765625,1.6845703125,1.8896484375,1.7431640625,2.1240234375,1.7578125,1.376953125,1.875,2.0654296875,1.875,1.494140625,1.435546875,1.8896484375,2.16796875,1.7578125,1.1865234375,2.05078125,2.0654296875,1.875,,,7.019283366389573,,7.152557373046875,0.3233895404264331,,14.82490450143814,4.895068123005331,13.76133703161031,0.21827872842550278,4.791654646396637,0.624994863756001,2.8691114857792854,5.546939210034907,2.7967843925580382
67,14.300872767468995,5.398303720239823,2.666015625,3.134765625,3.1201171875,3.193359375,3.2373046875,3.6328125,3.1640625,2.5634765625,3.2373046875,3.45703125,3.2373046875,2.8125,2.6806640625,3.2666015625,3.662109375,3.1640625,2.4462890625,3.5595703125,3.57421875,3.3251953125,,,6.887675262987614,,10.184012353420258,0.14875084161758423,,13.969838619232178,3.748612361960113,14.393138699233532,0.3407103940844536,3.662109375,0.7972115417942405,3.4931162372231483,6.012183730490506,2.7256831526756287
68,11.824576243633839,6.158821193774999,3.4716796875,4.013671875,3.92578125,3.9697265625,4.0576171875,4.51171875,3.984375,3.3251953125,4.0576171875,4.3359375,4.0576171875,3.486328125,3.427734375,4.0869140625,4.541015625,3.984375,3.134765625,4.365234375,4.453125,4.2041015625,,,6.254256586544216,,6.502741598524153,0.19311904907226563,,13.554920442402363,3.662109375,12.74989452213049,0.24553388357162476,4.392564296722412,0.624994863756001,2.6557972887530923,6.502741598524153,2.9426749097183347
69,10.001341074285731,6.538815062516519,3.8525390625,4.3798828125,4.365234375,4.2919921875,4.423828125,4.892578125,4.365234375,3.6328125,4.423828125,4.716796875,4.4970703125,3.8671875,3.75,4.4677734375,4.9658203125,4.423828125,3.5009765625,4.74609375,4.892578125,4.5703125,,,3.2495014602318406,,2.1392066264525056,0.1388374948874116,,7.152557373046875,3.093552659265697,5.893525667488575,0.1699710264801979,2.6557972887530923,0.2905289875343442,1.6435375437140465,3.662109375,1.404592185281217
70,9.11342981833706,7.745201012025405,5.0390625,5.6396484375,5.5517578125,5.4052734375,5.625,6.1376953125,5.56640625,4.6435546875,5.625,5.91796875,5.625,4.9365234375,4.8046875,5.6689453125,6.15234375,5.56640625,4.51171875,5.9326171875,6.0791015625,5.771484375,,,3.410605131648481,,1.0349974036216736,4.25887992605567e-2,,4.392564296722412,1.7991423374041915,2.8691114857792854,0.12035190593451262,1.544952392578125,8.147209882736206e-2,0.8609594078734517,2.1997466683387756,0.8940696716308594
71,10.022041303560362,9.341561063864043,6.533203125,7.2802734375,7.119140625,6.8408203125,7.177734375,7.705078125,7.0751953125,5.888671875,7.060546875,7.4267578125,7.119140625,6.298828125,6.123046875,7.177734375,7.7783203125,7.0751953125,5.830078125,7.5,7.705078125,7.3388671875,,,1.404592185281217,,0.4795583663508296,2.124637831002474e-2,,4.016272723674774,0.7665529847145081,2.7256831526756287,8.147209882736206e-2,0.8286768570542336,2.124637831002474e-2,0.7665529847145081,1.7991423374041915,0.5490705370903015
72,7.647429309423396,9.247618479075014,6.3427734375,7.08984375,6.9287109375,6.650390625,6.9873046875,7.529296875,6.884765625,5.771484375,6.8701171875,7.236328125,6.9287109375,6.123046875,5.9912109375,6.9873046875,7.587890625,6.884765625,5.6982421875,7.3095703125,7.529296875,7.1484375,,,1.3597682118415833,,0.15912519302219152,5.989568307995796e-4,,4.016272723674774,0.6793130887672305,2.8691114857792854,8.147209882736206e-2,0.7972115417942405,1.1977390386164188e-2,0.624994863756001,1.4971737982705235,0.5490705370903015
73,7.917317250517709,10.536195456810843,7.587890625,8.408203125,8.2470703125,7.880859375,8.2470703125,8.84765625,8.1591796875,6.8408203125,8.115234375,8.5693359375,8.2470703125,7.3095703125,7.119140625,8.2470703125,8.8916015625,8.2177734375,6.8408203125,8.5546875,8.84765625,8.466796875,8.428717846982181,,0.5736522143706679,6.629414856433868,9.581912308931351e-2,8.940696716308594e-4,8.885599672794342,2.3881980450823903,0.4161754623055458,1.7991423374041915,3.8333237171173096e-2,0.4795583663508296,2.3242319002747536e-3,0.39636099245399237,0.8940696716308594,0.23163913283497095
74,6.281579104541249,11.749182009994325,8.642578125,9.5361328125,9.3017578125,8.8623046875,9.375,9.9755859375,9.228515625,7.7783203125,9.1845703125,9.638671875,9.3017578125,8.2470703125,8.056640625,9.31640625,10.01953125,9.3017578125,7.705078125,9.6826171875,10.0341796875,9.5361328125,6.887675262987614,,0.457763671875,9.52005386352539,9.581912308931351e-2,1.1175870895385742e-4,7.562479586340487,1.4971737982705235,0.4795583663508296,0.9984715143218637,1.617183443158865e-2,0.30666589736938477,4.71482053399086e-5,0.2905289875343442,0.7076142355799675,0.19311904907226563
75,7.540559590519619,12.232300023209083,9.0234375,9.90234375,9.6826171875,9.1845703125,9.6826171875,10.341796875,9.609375,8.0859375,9.55078125,10.01953125,9.6240234375,8.5546875,8.3642578125,9.697265625,10.3857421875,9.6826171875,8.02734375,10.048828125,10.4150390625,9.90234375,4.392564296722412,,6.863381713628769e-2,6.757722585462034,0.19311904907226563,0.0,4.016272723674774,0.8609594078734517,0.2905289875343442,0.5252013215795159,3.836466930806637e-3,0.21827872842550278,0.0,0.1035846071317792,0.3233895404264331,0.11175870895385742
76,7.056823006733158,12.75363685081914,9.521484375,10.4150390625,10.1806640625,9.638671875,10.2392578125,10.8544921875,10.1220703125,8.466796875,10.048828125,10.517578125,10.1220703125,9.052734375,8.8037109375,10.2099609375,10.9423828125,10.1806640625,8.525390625,10.5615234375,10.9130859375,10.4150390625,3.748612361960113,,5.2021932788193226e-2,6.1324238777160645,0.12035190593451262,1.2730015441775322e-3,3.170887939631939,0.9628152474761009,0.2599734580144286,0.30666589736938477,5.893525667488575e-3,0.2599734580144286,0.0,5.2021932788193226e-2,0.1812988193705678,8.845177944749594e-2
77,7.933838445935294,12.320721523561073,9.19921875,10.0927734375,9.873046875,9.31640625,9.873046875,10.5322265625,9.7412109375,8.2177734375,9.6826171875,10.2099609375,9.7998046875,8.7451171875,8.49609375,9.8291015625,10.576171875,9.7998046875,8.2177734375,10.1806640625,10.5322265625,10.0927734375,4.895068123005331,,3.8333237171173096e-2,4.2016105726361275,0.12035190593451262,1.3969838619232178e-5,3.0174851417541504,0.8286768570542336,0.2054421929642558,0.3586389357224107,3.0174851417541504e-3,0.2599734580144286,0.0,6.863381713628769e-2,0.1812988193705678,7.486960384994745e-2
78,8.448288933127435,12.67577396599149,9.3896484375,10.283203125,10.048828125,9.521484375,10.048828125,10.6640625,9.931640625,8.3349609375,9.873046875,10.3271484375,9.990234375,8.8623046875,8.6865234375,10.01953125,10.7666015625,9.990234375,8.3349609375,10.37109375,10.72265625,10.283203125,7.562479586340487,,6.275426130741835e-2,5.893525667488575,0.3771856427192688,0.0,6.629414856433868,1.1106999590992928,0.3233895404264331,0.8609594078734517,8.579227142035961e-3,0.3407103940844536,0.0,0.12035190593451262,0.21827872842550278,8.845177944749594e-2
79,7.98012792385177,12.468101540811222,9.19921875,10.0927734375,9.873046875,9.31640625,9.873046875,10.5322265625,9.7412109375,8.2177734375,9.6826171875,10.2099609375,9.7998046875,8.7451171875,8.49609375,9.8291015625,10.576171875,9.7998046875,8.2177734375,10.1806640625,10.5322265625,10.0927734375,8.579227142035961,,0.1293746754527092,7.702521979808807,0.5490705370903015,1.7462298274040222e-6,8.279979228973389,1.4971737982705235,0.4795583663508296,1.1900067329406738,1.859385520219803e-2,0.30666589736938477,2.1827872842550278e-4,0.1293746754527092,0.21827872842550278,9.581912308931351e-2
80,9.245803208557492,13.302150418305843,10.01953125,10.9716796875,10.7373046875,10.166015625,10.7373046875,11.4111328125,10.6201171875,8.96484375,10.5615234375,11.015625,10.6201171875,9.4921875,9.3017578125,10.7080078125,11.4404296875,10.693359375,8.96484375,11.0595703125,11.484375,10.9716796875,9.199180640280247,,0.3407103940844536,6.629414856433868,0.7076142355799675,1.1175870895385742e-4,9.199180640280247,1.404592185281217,0.624994863756001,1.6435375437140465,1.617183443158865e-2,0.3771856427192688,5.989568307995796e-4,0.1812988193705678,0.3771856427192688,9.581912308931351e-2
81,8.860542330078339,12.795206109577961,9.521484375,10.4150390625,10.1806640625,9.638671875,10.2392578125,10.8544921875,10.1220703125,8.466796875,10.048828125,10.517578125,10.1220703125,9.052734375,8.8037109375,10.2099609375,10.9423828125,10.1806640625,8.466796875,10.5615234375,10.9130859375,10.4150390625,11.056472430936992,,0.8286768570542336,12.359619140625,1.4971737982705235,1.0184012353420258e-2,13.350578374229372,1.4503905549645424,1.0349974036216736,1.4971737982705235,8.579227142035961e-3,0.5736522143706679,5.893525667488575e-3,0.19311904907226563,0.4161754623055458,0.14875084161758423
82,8.35772464851197,12.078150083004692,8.8330078125,9.7265625,9.4921875,8.994140625,9.55078125,10.166015625,9.4189453125,7.8955078125,9.375,9.8291015625,9.43359375,8.4375,8.2470703125,9.5068359375,10.1953125,9.4921875,7.8955078125,9.873046875,10.166015625,9.7265625,11.056472430936992,,0.6517767906188965,15.0,2.021479303948581,3.437104169279337e-2,11.977390386164188,1.544952392578125,1.3159081572666764,1.544952392578125,7.152557373046875e-3,0.6793130887672305,8.579227142035961e-3,0.19311904907226563,0.4161754623055458,0.27496833354234695
83,8.469348916911889,11.127175505520583,8.14453125,8.96484375,8.7451171875,8.3349609375,8.8037109375,9.404296875,8.6572265625,7.2802734375,8.6865234375,9.1259765625,8.7451171875,7.7490234375,7.55859375,8.759765625,9.4482421875,8.73046875,7.2802734375,9.111328125,9.404296875,8.96484375,8.579227142035961,,0.24553388357162476,15.0,3.410605131648481,4.71482053399086e-2,10.527265258133411,1.3159081572666764,1.1900067329406738,1.1106999590992928,8.579227142035961e-3,0.5252013215795159,3.836466930806637e-3,0.15912519302219152,0.3586389357224107,0.30666589736938477
84,8.205293980536636,10.493897534655751,7.3974609375,8.14453125,7.998046875,7.6904296875,8.056640625,8.6572265625,7.96875,6.708984375,7.9248046875,8.37890625,7.998046875,7.119140625,6.9287109375,8.056640625,8.701171875,8.02734375,6.650390625,8.3642578125,8.6572265625,8.2177734375,8.428717846982181,,0.1293746754527092,15.0,3.3294036984443665,1.1977390386164188e-2,10.015220032073557,1.2730015441775322,1.0724033927544951,1.1900067329406738,8.579227142035961e-3,0.5989568307995796,2.3242319002747536e-3,0.21827872842550278,0.2905289875343442,0.2905289875343442
85,8.635251046884763,9.595938988721228,6.708984375,7.3974609375,7.236328125,6.97265625,7.3095703125,7.8369140625,7.20703125,6.0205078125,7.236328125,7.6171875,7.236328125,6.4306640625,6.240234375,7.3095703125,7.8955078125,7.265625,5.9619140625,7.6171875,7.8369140625,7.4560546875,7.844282663427293,,0.2054421929642558,14.82490450143814,3.2495014602318406,8.940696716308594e-4,10.354690602980554,1.3159081572666764,0.8940696716308594,1.3597682118415833,1.1977390386164188e-2,0.5252013215795159,2.1827872842550278e-4,0.23163913283497095,0.3407103940844536,0.2599734580144286
86,8.347061689999162,8.883267791591411,5.9033203125,6.5771484375,6.4892578125,6.2548828125,6.5625,7.08984375,6.4453125,5.390625,6.4892578125,6.85546875,6.5625,5.7421875,5.625,6.5478515625,7.1484375,6.5185546875,5.33203125,6.8701171875,7.08984375,6.708984375,9.52005386352539,,0.3233895404264331,15.0,2.3881980450823903,5.989568307995796e-4,11.603124439716339,1.5937368152663112,0.8286768570542336,2.1997466683387756,1.0184012353420258e-2,0.5252013215795159,4.71482053399086e-5,0.2599734580144286,0.3771856427192688,0.3407103940844536
87,6.542755076470428,8.186042225479204,5.3466796875,6.0205078125,5.8740234375,5.7275390625,5.9912109375,6.4599609375,5.8740234375,4.892578125,5.9326171875,6.2255859375,5.9326171875,5.244140625,5.1123046875,5.9765625,6.533203125,5.947265625,4.8193359375,6.298828125,6.4599609375,6.0791015625,9.683251264505088,,0.3586389357224107,11.418951326049864,1.7991423374041915,0.0,11.236737482249737,1.1498975800350308,0.7665529847145081,2.021479303948581,1.0184012353420258e-2,0.457763671875,4.71482053399086e-5,0.2599734580144286,0.3407103940844536,0.15912519302219152
88,5.437006675678748,7.856035394210481,4.9658203125,5.5810546875,5.4931640625,5.4052734375,5.5517578125,6.0791015625,5.4931640625,4.5703125,5.5517578125,5.859375,5.5517578125,4.86328125,4.74609375,5.595703125,6.09375,5.4931640625,4.453125,5.9326171875,6.0205078125,5.6982421875,4.999958910048008,,0.1388374948874116,4.016272723674774,0.6517767906188965,4.71482053399086e-5,5.214214324951172,0.7366907084360719,0.43663952965289354,0.8609594078734517,4.791654646396637e-3,0.24553388357162476,0.0,0.1293746754527092,0.1293746754527092,8.845177944749594e-2
89,4.6689054818997615,6.612569256625973,3.8525390625,4.3798828125,4.306640625,4.2919921875,4.365234375,4.8193359375,4.365234375,3.57421875,4.423828125,4.658203125,4.423828125,3.80859375,3.75,4.4677734375,4.9072265625,4.365234375,3.4423828125,4.74609375,4.8193359375,4.51171875,2.079787664115429,5.66091388463974,5.2021932788193226e-2,1.1900067329406738,0.3233895404264331,3.771856427192688e-4,2.1997466683387756,0.39636099245399237,0.14875084161758423,0.3771856427192688,1.1175870895385742e-4,8.845177944749594e-2,0.0,4.25887992605567e-2,4.25887992605567e-2,3.8333237171173096e-2
90,5.037584897856026,5.494052534066091,2.607421875,3.0615234375,3.0615234375,3.1201171875,3.1787109375,3.57421875,3.0908203125,2.5634765625,3.2373046875,3.45703125,3.2373046875,2.7392578125,2.6806640625,3.2080078125,3.603515625,3.1640625,2.373046875,3.486328125,3.5009765625,3.251953125,1.0724033927544951,2.5871163234114647,1.3969838619232178e-2,0.39636099245399237,9.581912308931351e-2,1.3969838619232178e-5,0.928018125705421,0.23163913283497095,3.0691735446453094e-2,0.1293746754527092,0.0,2.124637831002474e-2,0.0,5.893525667488575e-3,8.579227142035961e-3,8.579227142035961e-3
91,5.1619311884096035,4.684955984766273,1.8017578125,2.255859375,2.2412109375,2.40234375,2.2998046875,2.75390625,2.2705078125,1.81640625,2.431640625,2.63671875,2.431640625,1.9921875,1.93359375,2.4462890625,2.7978515625,2.3291015625,1.6845703125,2.6806640625,2.6220703125,2.4462890625,0.928018125705421,1.5937368152663112,2.3242319002747536e-3,0.2054421929642558,4.71482053399086e-2,0.0,0.5989568307995796,0.12035190593451262,5.893525667488575e-3,4.71482053399086e-2,1.3969838619232178e-5,3.0174851417541504e-3,0.0,3.771856427192688e-4,8.940696716308594e-4,1.2730015441775322e-3
92,5.629955046118534,4.172534080020121,1.4208984375,1.81640625,1.8017578125,2.021484375,1.93359375,2.314453125,1.8896484375,1.494140625,2.05078125,2.197265625,1.9921875,1.611328125,1.611328125,2.0068359375,2.3583984375,1.8896484375,1.3037109375,2.2412109375,2.255859375,2.0654296875,0.928018125705421,1.6943650553002954,3.0174851417541504e-3,0.21827872842550278,3.8333237171173096e-2,0.0,0.5252013215795159,8.147209882736206e-2,3.836466930806637e-3,2.7284841053187847e-2,4.71482053399086e-5,1.2730015441775322e-3,0.0,1.3969838619232178e-5,3.771856427192688e-4,5.989568307995796e-4
93,5.905275932313521,1.4163989784365967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984715143218637,2.1997466683387756,1.2730015441775322e-3,0.2905289875343442,5.7220458984375e-2,0.0,0.7972115417942405,0.11175870895385742,1.617183443158865e-2,2.124637831002474e-2,1.7462298274040222e-6,3.0174851417541504e-3,0.0,1.3969838619232178e-5,1.1175870895385742e-4,1.2730015441775322e-3
94,6.725964827785839,1.2263915995673353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1498975800350308,2.5196297792717814,1.2730015441775322e-3,0.6793130887672305,9.581912308931351e-2,1.3969838619232178e-5,0.9984715143218637,0.1812988193705678,1.859385520219803e-2,4.25887992605567e-2,4.71482053399086e-5,1.0184012353420258e-2,0.0,5.989568307995796e-4,5.989568307995796e-4,2.3242319002747536e-3
95,6.967611597561598,0.6030584087842401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2614182671532035,2.6557972887530923,4.25887992605567e-2,1.4503905549645424,0.1388374948874116,1.3969838619232178e-5,1.0724033927544951,0.3586389357224107,1.0184012353420258e-2,9.581912308931351e-2,3.771856427192688e-4,3.0691735446453094e-2,0.0,5.989568307995796e-4,1.2730015441775322e-3,5.989568307995796e-4
96,6.51232450747931,0.48981762053938216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3294036984443665,3.170887939631939,0.14875084161758423,2.3242319002747536,0.1812988193705678,1.1175870895385742e-4,1.908152480609715,0.3586389357224107,3.0691735446453094e-2,0.14875084161758423,8.940696716308594e-4,4.71482053399086e-2,0.0,2.3242319002747536e-3,1.2730015441775322e-3,1.2730015441775322e-3
97,7.118410043354206,-0.48328108693010463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2495014602318406,4.689708002842963,0.15912519302219152,2.3881980450823903,0.15912519302219152,8.940696716308594e-4,2.3242319002747536,0.5252013215795159,5.2021932788193226e-2,0.1699710264801979,5.989568307995796e-4,6.275426130741835e-2,0.0,5.893525667488575e-3,3.0174851417541504e-3,4.791654646396637e-3
98,6.99654005916291,0.4638273078032381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2016105726361275,7.987772114574909,0.19311904907226563,3.170887939631939,0.624994863756001,5.989568307995796e-4,3.170887939631939,0.6793130887672305,8.845177944749594e-2,0.21827872842550278,1.3969838619232178e-5,0.1293746754527092,0.0,8.579227142035961e-3,1.0184012353420258e-2,2.124637831002474e-2
99,6.65295388910037,0.3900043984381608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.490173305384815,10.527265258133411,0.12035190593451262,2.2614182671532035,0.5020340904593468,5.989568307995796e-4,2.6557972887530923,0.6793130887672305,0.15912519302219152,0.2599734580144286,1.1175870895385742e-4,0.12035190593451262,0.0,1.617183443158865e-2,1.859385520219803e-2,4.71482053399086e-2
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3294036984443665,8.885599672794342,6.275426130741835e-2,1.964271068572998,0.3407103940844536,0.0,2.1392066264525056,0.457763671875,0.1388374948874116,0.21827872842550278,4.71482053399086e-5,9.581912308931351e-2,0.0,1.617183443158865e-2,2.124637831002474e-2,4.25887992605567e-2
