tick,wind,sun,s2,s3,s4,s6,s7,s8,s9,sB,sC,sD,sE,sF,sG,sH,sI,sJ,sK,sM,sN,sO,a1,a2,a3,a4,a5,a6,a7,a8,a9,aA,aB,aC,aD,aE,aF,aG
58,11.126979741303028,0.32471836482720673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.662109375,,2.3242319002747536,0.1035846071317792,,4.791654646396637,2.7967843925580382,10.015220032073557,0.1699710264801979,3.4931162372231483,0.11175870895385742,1.6943650553002954,3.093552659265697,1.4503905549645424
59,11.071138349456678,0.2610957351358931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.7256831526756287,,2.079787664115429,7.486960384994745e-2,,4.2016105726361275,2.1997466683387756,4.791654646396637,0.1699710264801979,2.8691114857792854,6.275426130741835e-2,1.1106999590992928,2.453327178955078,1.1106999590992928
60,10.978637056264102,0.8912348381276134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0174851417541504,,2.079787664115429,2.4139881134033203e-2,,4.2016105726361275,1.4971737982705235,2.7256831526756287,0.14875084161758423,2.453327178955078,5.2021932788193226e-2,0.7972115417942405,1.6435375437140465,0.7076142355799675
61,11.161793322714209,1.2054747341693766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.1997466683387756,,0.928018125705421,4.791654646396637e-3,,5.546939210034907,1.4971737982705235,3.0174851417541504,0.11175870895385742,2.6557972887530923,3.437104169279337e-2,0.7366907084360719,1.544952392578125,0.5989568307995796
62,11.379201271124423,2.6150994905057248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.1106999590992928,,1.7462298274040222,3.0691735446453094e-2,,6.254256586544216,2.079787664115429,3.5769474925473332,7.486960384994745e-2,2.5871163234114647,5.7220458984375e-2,0.6793130887672305,1.6943650553002954,0.9628152474761009
63,11.811672688582092,2.9665296182282432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1171875,0.0,0.0,5.859375e-2,5.859375e-2,0.0,,,1.908152480609715,,1.404592185281217,5.7220458984375e-2,,7.424145005643368,4.2016105726361275,2.5196297792717814,0.11175870895385742,2.5196297792717814,0.1388374948874116,0.624994863756001,1.2310378951951861,1.2730015441775322
64,11.761712122530914,3.1467974062902115,0.0,0.0,0.0,0.0,0.0,5.859375e-2,0.0,0.0,0.0,5.859375e-2,0.0,0.0,0.0,0.1171875,0.3076171875,5.859375e-2,0.0,0.2490234375,0.2490234375,0.0,,,4.689708002842963,,3.748612361960113,5.2021932788193226e-2,,9.358700481243432,4.490173305384815,2.7967843925580382,0.1699710264801979,3.3294036984443665,0.2599734580144286,0.624994863756001,1.1106999590992928,1.2310378951951861
65,10.777458639384925,4.179047576775809,0.3076171875,0.439453125,0.6298828125,0.556640625,0.87890625,1.1279296875,1.0107421875,0.498046875,0.9375,1.0693359375,0.9375,0.615234375,0.6884765625,1.1279296875,1.376953125,1.083984375,0.3662109375,1.259765625,1.376953125,1.0693359375,,,3.170887939631939,,7.424145005643368,0.11175870895385742,,7.424145005643368,4.5892177149653435,2.7967843925580382,0.1388374948874116,3.410605131648481,0.24553388357162476,0.7972115417942405,1.1900067329406738,1.404592185281217
66,11.642315381184135,4.310578191691413,0.498046875,0.6298828125,0.87890625,0.7470703125,1.0693359375,1.3037109375,1.201171875,0.6884765625,1.1279296875,1.259765625,1.1279296875,0.8056640625,0.8642578125,1.318359375,1.6259765625,1.3330078125,0.556640625,1.435546875,1.5673828125,1.259765625,,,2.1392066264525056,,5.546939210034907,4.71482053399086e-2,,5.776439211331308,3.093552659265697,3.748612361960113,6.863381713628769e-2,3.093552659265697,0.12035190593451262,0.8286768570542336,1.4503905549645424,1.3597682118415833
67,11.318103189608147,5.732692005202229,1.875,2.138671875,2.3291015625,2.0068359375,2.51953125,2.8125,2.5927734375,1.8896484375,2.5048828125,2.7099609375,2.51953125,2.0654296875,2.0654296875,2.7099609375,3.0615234375,2.7392578125,1.7578125,2.8857421875,3.076171875,2.7099609375,,,2.079787664115429,,2.7967843925580382,0.12035190593451262,,4.5892177149653435,5.106337484903634,5.106337484903634,6.275426130741835e-2,2.7967843925580382,0.1388374948874116,1.0724033927544951,2.079787664115429,1.544952392578125
68,11.381108166053945,6.459639318015678,2.5048828125,2.7099609375,2.8857421875,2.5048828125,3.076171875,3.4423828125,3.2373046875,2.3876953125,3.0615234375,3.33984375,3.1494140625,2.5634765625,2.6220703125,3.28125,3.69140625,3.310546875,2.2705078125,3.515625,3.7060546875,3.33984375,,,1.544952392578125,,2.1392066264525056,5.7220458984375e-2,,4.999958910048008,5.106337484903634,3.9256835589185357,7.486960384994745e-2,2.7967843925580382,0.1035846071317792,0.9628152474761009,1.7991423374041915,1.6943650553002954
69,12.126874009236987,6.82695478968465,2.8857421875,3.1494140625,3.33984375,2.8857421875,3.45703125,3.8232421875,3.6181640625,2.7099609375,3.4423828125,3.7060546875,3.515625,2.9443359375,2.9443359375,3.662109375,4.130859375,3.69140625,2.6513671875,3.896484375,4.0869140625,3.7060546875,,,4.108244902454317,,3.4931162372231483,7.486960384994745e-2,,4.689708002842963,5.66091388463974,2.5871163234114647,0.1388374948874116,2.7256831526756287,0.15912519302219152,0.928018125705421,1.404592185281217,1.964271068572998
70,11.786577272629364,8.005028980716304,4.013671875,4.3359375,4.5263671875,3.8818359375,4.599609375,5.009765625,4.7607421875,3.7060546875,4.5703125,4.9072265625,4.658203125,4.013671875,3.9404296875,4.8046875,5.33203125,4.9072265625,3.662109375,5.0390625,5.3466796875,4.9072265625,,,5.106337484903634,,5.893525667488575,9.581912308931351e-2,,6.887675262987614,6.1324238777160645,4.895068123005331,0.1699710264801979,2.7967843925580382,0.23163913283497095,1.6943650553002954,2.453327178955078,2.3881980450823903
71,12.38998187371111,9.519317999272456,5.5224609375,5.91796875,6.0498046875,5.2001953125,6.1083984375,6.5771484375,6.2255859375,4.9658203125,6.0205078125,6.357421875,6.1083984375,5.33203125,5.2587890625,6.328125,6.8994140625,6.3720703125,4.9365234375,6.6064453125,6.9287109375,6.416015625,,,5.323599907569587,,7.424145005643368,7.486960384994745e-2,,7.424145005643368,6.757722585462034,5.214214324951172,0.19311904907226563,3.836466930806637,0.23163913283497095,1.1498975800350308,2.1392066264525056,2.3242319002747536
72,11.463570536877443,9.25138376928675,5.1416015625,5.537109375,5.6689453125,4.892578125,5.7275390625,6.2109375,5.9033203125,4.658203125,5.6396484375,5.9765625,5.7861328125,5.009765625,4.951171875,5.947265625,6.5185546875,6.0498046875,4.6142578125,6.2255859375,6.5478515625,6.0498046875,,,6.757722585462034,,6.887675262987614,0.12035190593451262,,7.287507760338485,6.377692334353924,3.3294036984443665,0.1812988193705678,4.016272723674774,0.21827872842550278,1.0349974036216736,1.404592185281217,2.6557972887530923
73,12.397625759034439,10.529226063704952,6.4013671875,6.85546875,6.9873046875,5.9619140625,6.9873046875,7.529296875,7.177734375,5.7275390625,6.8994140625,7.3095703125,7.0458984375,6.1376953125,6.0205078125,7.20703125,7.8369140625,7.3388671875,5.7568359375,7.5,7.8662109375,7.3681640625,,,5.214214324951172,,4.689708002842963,0.1293746754527092,,8.279979228973389,3.5769474925473332,4.999958910048008,0.15912519302219152,4.2016105726361275,0.1699710264801979,1.2310378951951861,1.4503905549645424,1.7462298274040222
74,12.247205348620662,11.750735771017537,7.4560546875,7.939453125,8.056640625,6.8994140625,8.056640625,8.6572265625,8.1884765625,6.6796875,7.8955078125,8.37890625,8.056640625,7.1484375,6.9580078125,8.2177734375,8.96484375,8.4228515625,6.6357421875,8.5693359375,9.0087890625,8.4375,,,6.377692334353924,,4.5892177149653435,8.845177944749594e-2,,8.731517591513693,4.108244902454317,5.214214324951172,0.12035190593451262,3.662109375,0.27496833354234695,1.1106999590992928,1.7991423374041915,1.6943650553002954
75,12.603678456323602,12.215114970819155,7.7783203125,8.3056640625,8.4375,7.20703125,8.37890625,8.96484375,8.5693359375,6.9287109375,8.2763671875,8.6865234375,8.4375,7.4560546875,7.2802734375,8.5986328125,9.287109375,8.73046875,6.9580078125,8.876953125,9.31640625,8.818359375,,,5.776439211331308,,4.5892177149653435,0.11175870895385742,,10.527265258133411,3.662109375,5.776439211331308,0.1812988193705678,4.689708002842963,0.2905289875343442,1.1106999590992928,2.1997466683387756,1.2730015441775322
76,12.347053626098218,12.750846622224698,8.2763671875,8.818359375,8.935546875,7.646484375,8.876953125,9.5361328125,9.08203125,7.3681640625,8.7158203125,9.19921875,8.935546875,7.8955078125,7.705078125,9.111328125,9.84375,9.2431640625,7.3974609375,9.4482421875,9.8876953125,9.31640625,,,6.1324238777160645,,4.999958910048008,5.7220458984375e-2,,10.878145694732666,3.748612361960113,7.287507760338485,0.21827872842550278,4.5892177149653435,0.2905289875343442,1.3159081572666764,1.8531130626797676,0.9984715143218637
77,12.391144649086911,12.321245550942473,7.96875,8.4375,8.5693359375,7.3388671875,8.5693359375,9.1552734375,8.701171875,7.0458984375,8.408203125,8.876953125,8.5693359375,7.587890625,7.3974609375,8.73046875,9.462890625,8.8623046875,7.1484375,9.0673828125,9.5068359375,8.935546875,,,5.546939210034907,,4.108244902454317,8.147209882736206e-2,,10.184012353420258,2.7967843925580382,6.254256586544216,0.14875084161758423,4.016272723674774,0.2599734580144286,1.4503905549645424,2.5871163234114647,1.404592185281217
78,12.905595136279052,12.685650890034545,8.0859375,8.6279296875,8.759765625,7.529296875,8.6865234375,9.345703125,8.8916015625,7.236328125,8.525390625,9.0673828125,8.759765625,7.705078125,7.587890625,8.9208984375,9.6533203125,9.052734375,7.265625,9.2578125,9.697265625,9.1259765625,,,5.893525667488575,,2.5196297792717814,0.1388374948874116,,13.148300349712372,3.5769474925473332,4.689708002842963,9.581912308931351e-2,4.2016105726361275,0.19311904907226563,1.0724033927544951,1.964271068572998,1.4971737982705235
79,12.48305931583018,12.475489828885538,7.96875,8.4375,8.5693359375,7.3388671875,8.49609375,9.1552734375,8.701171875,7.0458984375,8.408203125,8.876953125,8.5693359375,7.587890625,7.3974609375,8.73046875,9.462890625,8.8623046875,7.0751953125,9.0673828125,9.5068359375,8.935546875,,,4.895068123005331,,2.6557972887530923,0.14875084161758423,,15.0,3.093552659265697,5.893525667488575,0.1293746754527092,4.296380211599171,0.23163913283497095,1.3159081572666764,2.6557972887530923,1.3597682118415833
80,13.015304937590043,13.302701123533376,8.7744140625,9.3896484375,9.4482421875,8.0859375,9.3896484375,10.0341796875,9.5947265625,7.8076171875,9.2138671875,9.697265625,9.4482421875,8.3349609375,8.14453125,9.609375,10.341796875,9.755859375,7.8369140625,9.9462890625,10.3857421875,9.8291015625,,,5.66091388463974,,2.453327178955078,4.71482053399086e-2,,12.74989452213049,4.016272723674774,6.012183730490506,0.30666589736938477,4.2016105726361275,0.1388374948874116,1.5937368152663112,3.3294036984443665,1.7991423374041915
81,12.283781422916205,12.79891264990446,8.2763671875,8.818359375,8.935546875,7.646484375,8.876953125,9.5361328125,9.08203125,7.3681640625,8.7158203125,9.19921875,8.935546875,7.8955078125,7.705078125,9.111328125,9.84375,9.2431640625,7.3974609375,9.3896484375,9.8876953125,9.31640625,,,3.2495014602318406,,2.5196297792717814,0.11175870895385742,,9.358700481243432,4.895068123005331,6.377692334353924,0.19311904907226563,3.5769474925473332,0.15912519302219152,1.5937368152663112,3.2495014602318406,2.021479303948581
82,12.364908710639678,12.082536989830116,7.587890625,8.1298828125,8.2470703125,7.08984375,8.1884765625,8.7744140625,8.37890625,6.796875,8.0859375,8.49609375,8.2470703125,7.2802734375,7.08984375,8.408203125,9.0966796875,8.5400390625,6.826171875,8.6865234375,9.1259765625,8.6279296875,,,4.490173305384815,,3.2495014602318406,0.2054421929642558,,7.702521979808807,4.016272723674774,4.108244902454317,0.1699710264801979,3.3294036984443665,0.1812988193705678,1.544952392578125,3.170887939631939,2.021479303948581
83,12.672674126119063,11.115998472276136,6.8994140625,7.3681640625,7.5,6.4599609375,7.5,8.0859375,7.6904296875,6.1669921875,7.3974609375,7.8076171875,7.55859375,6.650390625,6.5185546875,7.7197265625,8.408203125,7.8369140625,6.1962890625,7.998046875,8.37890625,7.939453125,,,4.999958910048008,,2.453327178955078,0.1388374948874116,,8.428717846982181,4.490173305384815,4.016272723674774,0.1812988193705678,3.2495014602318406,0.1812988193705678,1.7991423374041915,3.5769474925473332,1.8531130626797676
84,12.086992046265012,10.311227012459113,6.2109375,6.6064453125,6.73828125,5.830078125,6.796875,7.3388671875,6.9873046875,5.595703125,6.708984375,7.119140625,6.85546875,6.0205078125,5.888671875,7.0166015625,7.646484375,7.1484375,5.56640625,7.3095703125,7.67578125,7.177734375,,,4.016272723674774,,2.7967843925580382,0.12035190593451262,,7.152557373046875,4.490173305384815,4.108244902454317,0.12035190593451262,3.4931162372231483,0.2054421929642558,1.964271068572998,3.4931162372231483,2.1997466683387756
85,10.915727128671946,9.331110110473443,5.33203125,5.7275390625,5.859375,5.009765625,5.91796875,6.4013671875,6.03515625,4.775390625,5.830078125,6.1669921875,5.91796875,5.1416015625,5.0830078125,6.1376953125,6.708984375,6.181640625,4.74609375,6.357421875,6.6796875,6.2255859375,,,4.2016105726361275,,1.8531130626797676,3.0691735446453094e-2,,6.757722585462034,3.836466930806637,3.9256835589185357,0.12035190593451262,3.093552659265697,0.14875084161758423,1.8531130626797676,2.5871163234114647,2.021479303948581
86,11.578586562351864,8.522752414549048,4.5703125,4.9072265625,5.09765625,4.3798828125,5.15625,5.6396484375,5.33203125,4.21875,5.1416015625,5.419921875,5.2294921875,4.51171875,4.453125,5.3759765625,5.888671875,5.478515625,4.1015625,5.6689453125,5.91796875,5.478515625,,,2.9426749097183347,,1.4503905549645424,2.7284841053187847e-2,,5.893525667488575,2.9426749097183347,3.662109375,7.486960384994745e-2,2.1392066264525056,8.147209882736206e-2,1.4503905549645424,1.908152480609715,1.4971737982705235
87,11.290939176063253,7.78104761414399,3.8232421875,4.1455078125,4.27734375,3.69140625,4.4091796875,4.8193359375,4.5703125,3.515625,4.3798828125,4.658203125,4.4677734375,3.8232421875,3.8232421875,4.6142578125,5.1416015625,4.716796875,3.4716796875,4.8486328125,5.09765625,4.716796875,,,3.748612361960113,,1.544952392578125,4.71482053399086e-2,,6.887675262987614,2.7967843925580382,3.662109375,8.845177944749594e-2,2.3242319002747536,6.863381713628769e-2,1.1498975800350308,2.079787664115429,1.4503905549645424
88,11.798115639973298,7.437169782604097,3.4423828125,3.779296875,3.896484375,3.3837890625,4.0283203125,4.453125,4.189453125,3.2080078125,4.013671875,4.27734375,4.0869140625,3.5009765625,3.4423828125,4.2919921875,4.7021484375,4.3359375,3.1640625,4.4677734375,4.716796875,4.3359375,,,1.7991423374041915,,1.7462298274040222,0.1388374948874116,,6.377692334353924,2.7256831526756287,2.1997466683387756,3.8333237171173096e-2,2.7967843925580382,8.147209882736206e-2,0.7972115417942405,1.3597682118415833,1.2310378951951861
89,11.332965672843612,6.196349030807096,2.314453125,2.51953125,2.7099609375,2.373046875,2.8857421875,3.251953125,3.046875,2.255859375,2.8857421875,3.076171875,2.958984375,2.373046875,2.4462890625,3.0908203125,3.5009765625,3.1201171875,2.080078125,3.33984375,3.45703125,3.1494140625,,,5.214214324951172,,3.2495014602318406,0.1699710264801979,,7.702521979808807,2.6557972887530923,2.9426749097183347,4.71482053399086e-2,3.0174851417541504,0.12035190593451262,0.8609594078734517,1.4503905549645424,1.2730015441775322
90,11.385813175673052,5.1290188358130475,1.3037109375,1.5087890625,1.69921875,1.494140625,1.8896484375,2.1826171875,2.021484375,1.376953125,1.875,2.0654296875,1.9482421875,1.494140625,1.5673828125,2.138671875,2.4462890625,2.0947265625,1.259765625,2.255859375,2.3876953125,2.0654296875,,,4.2016105726361275,,3.410605131648481,0.21827872842550278,,6.757722585462034,2.3242319002747536,3.170887939631939,1.617183443158865e-2,2.7967843925580382,0.1035846071317792,0.8609594078734517,1.4971737982705235,1.1498975800350308
91,11.093820819900715,4.403369715124601,0.498046875,0.6298828125,0.87890625,0.7470703125,1.1279296875,1.376953125,1.201171875,0.6884765625,1.0546875,1.259765625,1.1279296875,0.8056640625,0.8642578125,1.318359375,1.6259765625,1.3330078125,0.498046875,1.5087890625,1.5673828125,1.259765625,,,3.4931162372231483,,1.908152480609715,0.15912519302219152,,5.546939210034907,3.662109375,3.170887939631939,3.437104169279337e-2,2.5871163234114647,7.486960384994745e-2,1.1106999590992928,2.021479303948581,1.3159081572666764
92,10.885113346507303,3.9990949924441366,0.1171875,0.2490234375,0.439453125,0.4248046875,0.6884765625,0.9375,0.8203125,0.3662109375,0.6884765625,0.87890625,0.7470703125,0.4248046875,0.498046875,0.9375,1.1865234375,0.8935546875,0.17578125,1.0693359375,1.1279296875,0.87890625,,,2.2614182671532035,,2.1997466683387756,0.19311904907226563,,5.434504710137844,2.453327178955078,4.2016105726361275,4.71482053399086e-2,2.6557972887530923,9.581912308931351e-2,1.0349974036216736,1.7462298274040222,1.1900067329406738
93,10.81049459857607,1.3431875336532344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.7462298274040222,,2.3242319002747536,4.25887992605567e-2,,5.214214324951172,2.6557972887530923,4.5892177149653435,8.147209882736206e-2,1.908152480609715,7.486960384994745e-2,1.0349974036216736,1.544952392578125,1.1106999590992928
94,11.275426156016966,1.194480928188859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.7462298274040222,,3.662109375,3.0691735446453094e-2,,5.323599907569587,3.093552659265697,3.9256835589185357,5.7220458984375e-2,2.3881980450823903,8.845177944749594e-2,0.9628152474761009,1.4971737982705235,1.1498975800350308
95,11.566030015789973,0.5848364225831175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.3881980450823903,,3.3294036984443665,4.25887992605567e-2,,5.776439211331308,4.296380211599171,3.4931162372231483,4.25887992605567e-2,2.7256831526756287,8.845177944749594e-2,0.7076142355799675,1.2730015441775322,1.404592185281217
96,10.550489963372174,0.48981762053938216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.748612361960113,,3.093552659265697,6.275426130741835e-2,,6.887675262987614,4.392564296722412,2.7967843925580382,4.25887992605567e-2,2.3881980450823903,0.23163913283497095,0.5736522143706679,1.1900067329406738,1.4503905549645424
97,11.305496690228034,-0.48328108693010463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.7967843925580382,,5.106337484903634,8.845177944749594e-2,,5.776439211331308,2.8691114857792854,1.964271068572998,6.863381713628769e-2,1.908152480609715,0.23163913283497095,0.43663952965289354,0.7665529847145081,1.404592185281217
98,10.78031217049711,0.4638273078032381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.5871163234114647,,3.093552659265697,0.12035190593451262,,7.424145005643368,3.662109375,2.7256831526756287,3.8333237171173096e-2,2.7967843925580382,0.1388374948874116,0.5252013215795159,0.8940696716308594,1.3597682118415833
99,10.910042226189617,0.3900043984381608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.964271068572998,,2.1392066264525056,5.7220458984375e-2,,7.287507760338485,3.9256835589185357,2.8691114857792854,3.437104169279337e-2,2.2614182671532035,8.147209882736206e-2,0.5252013215795159,0.928018125705421,1.4971737982705235
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.5937368152663112,,4.490173305384815,4.71482053399086e-2,,5.106337484903634,3.170887939631939,2.453327178955078,5.2021932788193226e-2,3.0174851417541504,8.845177944749594e-2,0.5490705370903015,0.7665529847145081,1.1498975800350308
